image_id,filepath,label,source,generator_name,generator_family,width,height,format,collection_date,split,notes,caption,label_a,label_b
defactify_train_41354,data/raw/ai_generated/defactify/defactify_train_41354.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Street signage on post near roadway in city environment.,1,2
defactify_train_26213,data/raw/ai_generated/defactify/defactify_train_26213.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a motorcycle is parked near a building by the curb,1,5
defactify_train_1112,data/raw/ai_generated/defactify/defactify_train_1112.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A kitchen counter top sitting next to a stove top oven.,1,2
defactify_train_40502,data/raw/ai_generated/defactify/defactify_train_40502.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,"A red, grey and white airplane passes overhead.",1,2
defactify_train_6667,data/raw/ai_generated/defactify/defactify_train_6667.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A motorcycle parked on a lush green field.,1,1
defactify_train_1463,data/raw/ai_generated/defactify/defactify_train_1463.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A person walking in the rain on the sidewalk. ,1,5
defactify_train_9868,data/raw/ai_generated/defactify/defactify_train_9868.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,three motor cycle racers posing on their parked bikes,1,4
defactify_train_2679,data/raw/ai_generated/defactify/defactify_train_2679.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,This is a picture of a post with several street signs attached. ,1,3
defactify_train_29027,data/raw/ai_generated/defactify/defactify_train_29027.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,An office desk holding multiple computers and various supplies.,1,5
defactify_train_1469,data/raw/ai_generated/defactify/defactify_train_1469.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a bluish motorcycle parked on sidewalk in park,1,5
defactify_train_21358,data/raw/ai_generated/defactify/defactify_train_21358.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A man sitting on a couch in a hotel room that also has a bed and desk.,1,4
defactify_train_1658,data/raw/ai_generated/defactify/defactify_train_1658.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A woman taking a selfie in front of a large mirror.,1,2
defactify_train_15471,data/raw/ai_generated/defactify/defactify_train_15471.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,a lady and man standing next to a fire hyrdgen,1,3
defactify_train_10031,data/raw/ai_generated/defactify/defactify_train_10031.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A white toilet sitting next to a white bath tub.,1,5
defactify_train_33587,data/raw/ai_generated/defactify/defactify_train_33587.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,"A bed room with bunk beds, a double bed desk and chairs in it.",1,5
defactify_train_14655,data/raw/ai_generated/defactify/defactify_train_14655.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,"A pink bathroom contains a toilet sink, cabinets, and mirror.",1,3
defactify_train_19073,data/raw/ai_generated/defactify/defactify_train_19073.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A large jetliner sitting on top of an airport runway.,1,5
defactify_train_29993,data/raw/ai_generated/defactify/defactify_train_29993.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,Two birds going up the back of a giraffe. ,1,5
defactify_train_16126,data/raw/ai_generated/defactify/defactify_train_16126.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,a white and yellow bus and its driver,1,4
defactify_train_11566,data/raw/ai_generated/defactify/defactify_train_11566.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,Many pots and pans are hooked on a kitchen wall.,1,4
defactify_train_24239,data/raw/ai_generated/defactify/defactify_train_24239.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A traffic light at a intersection with vehicles.,1,5
defactify_train_34264,data/raw/ai_generated/defactify/defactify_train_34264.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A rain soaked pigeon sitting on a fence.,1,4
defactify_train_1666,data/raw/ai_generated/defactify/defactify_train_1666.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,An old man smiling while sitting on a bench.,1,4
defactify_train_14597,data/raw/ai_generated/defactify/defactify_train_14597.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a person riding a motorcycle on a city street ,1,5
defactify_train_4765,data/raw/ai_generated/defactify/defactify_train_4765.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A rusty fire hydrant sitting on a city sidewalk.,1,1
defactify_train_33891,data/raw/ai_generated/defactify/defactify_train_33891.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,People are hiding under colorful umbrellas on a rainy day.,1,3
defactify_train_7571,data/raw/ai_generated/defactify/defactify_train_7571.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A bench that is beautifully shaded by a tree.,1,5
defactify_train_39878,data/raw/ai_generated/defactify/defactify_train_39878.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,"Two trains in an urban station with people waiting.

",1,2
defactify_train_17764,data/raw/ai_generated/defactify/defactify_train_17764.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,We are looking up at a street sign with a building in the background.,1,4
defactify_train_12365,data/raw/ai_generated/defactify/defactify_train_12365.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A clean bathroom that has a sink and a bathtub.,1,5
defactify_train_27392,data/raw/ai_generated/defactify/defactify_train_27392.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A monorail train is traveling on a track.,1,2
defactify_train_11291,data/raw/ai_generated/defactify/defactify_train_11291.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A little boy is sitting on a statue of a sheep.,1,5
defactify_train_22741,data/raw/ai_generated/defactify/defactify_train_22741.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A city bus driving down a road with bikes fixed to it's front.,1,1
defactify_train_1091,data/raw/ai_generated/defactify/defactify_train_1091.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a dark living room with some light from the long windows and lights on the mantle ,1,5
defactify_train_28192,data/raw/ai_generated/defactify/defactify_train_28192.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,There is a sign with both French and English on it.,1,4
defactify_train_12347,data/raw/ai_generated/defactify/defactify_train_12347.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A man sitting on top of a purple bench on a tennis court.,1,5
defactify_train_17260,data/raw/ai_generated/defactify/defactify_train_17260.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,Empty restaurant dinning room set for dinner guests.,1,4
defactify_train_13984,data/raw/ai_generated/defactify/defactify_train_13984.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,a number of motorcycles in a lot ,1,4
defactify_train_31543,data/raw/ai_generated/defactify/defactify_train_31543.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A group of people standing around a red stop sign.,1,1
defactify_train_7159,data/raw/ai_generated/defactify/defactify_train_7159.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A man riding a motorcycle on a racing track.,1,1
defactify_train_21751,data/raw/ai_generated/defactify/defactify_train_21751.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A zebra next to giraffes in an enclosure,1,1
defactify_train_6205,data/raw/ai_generated/defactify/defactify_train_6205.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A man standing next to a parked bus and various people riding bicycles down a street together and one person holding a sign.,1,1
defactify_train_23752,data/raw/ai_generated/defactify/defactify_train_23752.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,Two sheep are looking over a cement wall.,1,4
defactify_train_5656,data/raw/ai_generated/defactify/defactify_train_5656.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A side view of a train passing through a mountain trail.,1,4
defactify_train_25015,data/raw/ai_generated/defactify/defactify_train_25015.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,a long line of red white and blue tourist buses ,1,1
defactify_train_35049,data/raw/ai_generated/defactify/defactify_train_35049.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A very tall building with a giant clock on it's face.,1,3
defactify_train_5193,data/raw/ai_generated/defactify/defactify_train_5193.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,The view from the inside of a jetliner looking out over the earth.,1,3
defactify_train_6203,data/raw/ai_generated/defactify/defactify_train_6203.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,Several birds stand and lay near the water.,1,5
defactify_train_6488,data/raw/ai_generated/defactify/defactify_train_6488.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A large kitchen with wood cabinets and black accents.,1,2
defactify_train_37451,data/raw/ai_generated/defactify/defactify_train_37451.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,Multiple street signs on the corner of Park Ave and E 34th St,1,5
defactify_train_38923,data/raw/ai_generated/defactify/defactify_train_38923.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,The sign is clearly visible for all of us to see. ,1,1
defactify_train_33730,data/raw/ai_generated/defactify/defactify_train_33730.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A cat sleeping on the car made of metal,1,4
defactify_train_20462,data/raw/ai_generated/defactify/defactify_train_20462.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a sunset over the water with birds in the air,1,2
defactify_train_29764,data/raw/ai_generated/defactify/defactify_train_29764.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A street sign on a city street with tall buildings.,1,4
defactify_train_28282,data/raw/ai_generated/defactify/defactify_train_28282.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,a man on a bike that is walking dogs,1,4
defactify_train_28863,data/raw/ai_generated/defactify/defactify_train_28863.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A white city passenger bus traveling down a street surrounded by tall buildings.,1,3
defactify_train_15419,data/raw/ai_generated/defactify/defactify_train_15419.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A distant airplane flying between two large buildings.,1,5
defactify_train_41425,data/raw/ai_generated/defactify/defactify_train_41425.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A couple of cats taking a nap on top of a bed.,1,1
defactify_train_5571,data/raw/ai_generated/defactify/defactify_train_5571.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,The orange peal is on the wooden bench ,1,3
defactify_train_500,data/raw/ai_generated/defactify/defactify_train_500.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,An older model double deck tour bus sitting on a road side.,1,2
defactify_train_34315,data/raw/ai_generated/defactify/defactify_train_34315.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A water foul near the shore in a body of water with an island in the middle of it.,1,1
defactify_train_10781,data/raw/ai_generated/defactify/defactify_train_10781.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A bus yard filled with yellow school buses parked side by side.,1,5
defactify_train_9453,data/raw/ai_generated/defactify/defactify_train_9453.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A person rides an ATV with other ATVS,1,3
defactify_train_32559,data/raw/ai_generated/defactify/defactify_train_32559.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A large kitchen filled with white appliances with lots of counter space.,1,3
defactify_train_21806,data/raw/ai_generated/defactify/defactify_train_21806.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A city bus is parked along the side of a street.,1,2
defactify_train_9991,data/raw/ai_generated/defactify/defactify_train_9991.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A bullet train is going through a tunnel.,1,1
defactify_train_27037,data/raw/ai_generated/defactify/defactify_train_27037.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A water fountain sitting in the middle of a lot of green plants.,1,1
defactify_train_2177,data/raw/ai_generated/defactify/defactify_train_2177.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A red double decker bus driving down a street.,1,5
defactify_train_30179,data/raw/ai_generated/defactify/defactify_train_30179.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A small black cat sitting on the ground.,1,5
defactify_train_17069,data/raw/ai_generated/defactify/defactify_train_17069.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A herd of goats walking along a dirt road.,1,5
defactify_train_9625,data/raw/ai_generated/defactify/defactify_train_9625.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A long horn sheep standing on top of a field.,1,1
defactify_train_28927,data/raw/ai_generated/defactify/defactify_train_28927.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A black and white toilet with a plunger.,1,1
defactify_train_33938,data/raw/ai_generated/defactify/defactify_train_33938.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A white bus on street next to sidewalk and buildings.,1,2
defactify_train_13181,data/raw/ai_generated/defactify/defactify_train_13181.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,an orange train is coming down some tracks,1,5
defactify_train_31977,data/raw/ai_generated/defactify/defactify_train_31977.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A table full of items and on a sunny day. ,1,3
defactify_train_36716,data/raw/ai_generated/defactify/defactify_train_36716.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A passenger train that is pulling into the station.,1,2
defactify_train_13009,data/raw/ai_generated/defactify/defactify_train_13009.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A red plate topped with a chocolate pastry.,1,1
defactify_train_16091,data/raw/ai_generated/defactify/defactify_train_16091.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A giraffe standing next to some trees in a field.,1,5
defactify_train_14852,data/raw/ai_generated/defactify/defactify_train_14852.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A man sitting on a bench next to a river under a bridge.,1,2
defactify_train_38750,data/raw/ai_generated/defactify/defactify_train_38750.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A dog walking down the street with a bunch of birds flying around.,1,2
defactify_train_887,data/raw/ai_generated/defactify/defactify_train_887.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A Street sign standing next to a palm tree.,1,5
defactify_train_3501,data/raw/ai_generated/defactify/defactify_train_3501.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A small blue and yellow plane sits at an airfield.,1,3
defactify_train_15028,data/raw/ai_generated/defactify/defactify_train_15028.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,One giraffe in the foreground with two giraffes in the background.,1,4
defactify_train_32882,data/raw/ai_generated/defactify/defactify_train_32882.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,The infamous Big Ben clock tower towering over the city of London.,1,2
defactify_train_33517,data/raw/ai_generated/defactify/defactify_train_33517.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A person on a red and black moped on a sidewalk. ,1,1
defactify_train_16609,data/raw/ai_generated/defactify/defactify_train_16609.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,Group of protesters with red and white signs on concrete steps. ,1,1
defactify_train_15543,data/raw/ai_generated/defactify/defactify_train_15543.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A large group of bicyclists on a city street.,1,3
defactify_train_21975,data/raw/ai_generated/defactify/defactify_train_21975.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A white church sitting at the bottom of a hillside.,1,3
defactify_train_24119,data/raw/ai_generated/defactify/defactify_train_24119.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a green light over a street at an intersection,1,5
defactify_train_32725,data/raw/ai_generated/defactify/defactify_train_32725.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A simple but fully stocked and well designed kitchen,1,1
defactify_train_37817,data/raw/ai_generated/defactify/defactify_train_37817.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a man sitting on a red and black motorcycle,1,5
defactify_train_11665,data/raw/ai_generated/defactify/defactify_train_11665.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A man sits in a car with a cat in his lap.,1,1
defactify_train_28287,data/raw/ai_generated/defactify/defactify_train_28287.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,The man is wearing orange and black shoes.,1,3
defactify_train_25997,data/raw/ai_generated/defactify/defactify_train_25997.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A train sitting inside of a train station near a loading platform.,1,5
defactify_train_35587,data/raw/ai_generated/defactify/defactify_train_35587.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A red stop sign on the side of a brick road.,1,1
defactify_train_2129,data/raw/ai_generated/defactify/defactify_train_2129.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A train rides alongside another train on the tracks.,1,5
defactify_train_33800,data/raw/ai_generated/defactify/defactify_train_33800.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A wooden bench sitting up against a lush green park.,1,2
defactify_train_18932,data/raw/ai_generated/defactify/defactify_train_18932.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A large bird perched on top of a rock,1,2
defactify_train_6458,data/raw/ai_generated/defactify/defactify_train_6458.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A wooden bench near two barrels with flowers. ,1,2
defactify_train_33709,data/raw/ai_generated/defactify/defactify_train_33709.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A large porcelain toilet posed with a tan flower pot. ,1,1
defactify_train_24416,data/raw/ai_generated/defactify/defactify_train_24416.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A plane flying  over a fence away from the airport,1,2
defactify_train_34130,data/raw/ai_generated/defactify/defactify_train_34130.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A couple of people walking down a sidewalk with stars.,1,2
defactify_train_9520,data/raw/ai_generated/defactify/defactify_train_9520.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A street sign showing how to drive around a divide,1,4
defactify_train_16421,data/raw/ai_generated/defactify/defactify_train_16421.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,This bathroom has a toilet that sits back in a small niche and a shower with sliding glass doors.,1,5
defactify_train_19355,data/raw/ai_generated/defactify/defactify_train_19355.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A group of men on a city side walk.,1,5
defactify_train_8489,data/raw/ai_generated/defactify/defactify_train_8489.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A dog with goggles is in a motorcycle side car.,1,5
defactify_train_8219,data/raw/ai_generated/defactify/defactify_train_8219.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A red fire hydrant mounted to the side of a building.,1,5
defactify_train_30981,data/raw/ai_generated/defactify/defactify_train_30981.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,a desk with a banana a keyboard and a mouse,1,3
defactify_train_36135,data/raw/ai_generated/defactify/defactify_train_36135.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A bird is flying away from the person,1,3
defactify_train_36380,data/raw/ai_generated/defactify/defactify_train_36380.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Man lounging on a boat giving a thumb up.,1,2
defactify_train_8465,data/raw/ai_generated/defactify/defactify_train_8465.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A giraffe sitting in the middle of a field.,1,5
defactify_train_31004,data/raw/ai_generated/defactify/defactify_train_31004.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A group of giraffe standing next to each other,1,2
defactify_train_4958,data/raw/ai_generated/defactify/defactify_train_4958.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a person in an office setting sitting in a chair,1,2
defactify_train_37903,data/raw/ai_generated/defactify/defactify_train_37903.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A stop light that has a street sign on it.,1,1
defactify_train_21845,data/raw/ai_generated/defactify/defactify_train_21845.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A power line with lots of different components.,1,5
defactify_train_13371,data/raw/ai_generated/defactify/defactify_train_13371.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,Three gray sheep in a field next to their owner.,1,3
defactify_train_4882,data/raw/ai_generated/defactify/defactify_train_4882.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A man taking his picture in the reflection of a microwave.,1,4
defactify_train_29743,data/raw/ai_generated/defactify/defactify_train_29743.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A wooden table sitting under a picture with wooden chairs.,1,1
defactify_train_41282,data/raw/ai_generated/defactify/defactify_train_41282.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A red fire hydrant sitting on a muddy green hillside.,1,2
defactify_train_12881,data/raw/ai_generated/defactify/defactify_train_12881.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A crowded city street with lots of people walking around.,1,5
defactify_train_20081,data/raw/ai_generated/defactify/defactify_train_20081.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,"Inside a restroom stall, a rag floats in the toilet water.",1,5
defactify_train_16262,data/raw/ai_generated/defactify/defactify_train_16262.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,"A kitchen area with a stove, counter and kids kitchen set.",1,2
defactify_train_9823,data/raw/ai_generated/defactify/defactify_train_9823.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A mini car mouse is sitting on a mousepad with the headlights on.,1,1
defactify_train_14751,data/raw/ai_generated/defactify/defactify_train_14751.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A bird that is standing on a concrete ledge over the water.,1,3
defactify_train_3122,data/raw/ai_generated/defactify/defactify_train_3122.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A display in a doughnut shop filled with doughnuts.,1,2
defactify_train_22623,data/raw/ai_generated/defactify/defactify_train_22623.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A train pulls up as a man stands waiting alongside snack machines.,1,3
defactify_train_20675,data/raw/ai_generated/defactify/defactify_train_20675.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A blue bus is crossing the intersection with various vehicles behind it.,1,5
defactify_train_21442,data/raw/ai_generated/defactify/defactify_train_21442.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,Four giraffes walking along the ground next to a little lake,1,4
defactify_train_30301,data/raw/ai_generated/defactify/defactify_train_30301.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A toilet sitting on its side beside a bunch of old stuff. ,1,1
defactify_train_31819,data/raw/ai_generated/defactify/defactify_train_31819.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A silver mountain bike is on a boat.,1,1
defactify_train_20450,data/raw/ai_generated/defactify/defactify_train_20450.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Two magazine photos of a motorcycle and rider.,1,2
defactify_train_28571,data/raw/ai_generated/defactify/defactify_train_28571.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A cat sitting on top of a a black car.,1,5
defactify_train_19396,data/raw/ai_generated/defactify/defactify_train_19396.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,a computer desk with a computer and laptop on top ,1,4
defactify_train_18513,data/raw/ai_generated/defactify/defactify_train_18513.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A street filled with lots of traffic next to white homes.,1,3
defactify_train_33502,data/raw/ai_generated/defactify/defactify_train_33502.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,two giraffes on a dirt ground near a wooden fence,1,4
defactify_train_21027,data/raw/ai_generated/defactify/defactify_train_21027.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A small kitchen with black countertops and stainless steel appliances.,1,3
defactify_train_18435,data/raw/ai_generated/defactify/defactify_train_18435.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,Three red stoplights against the background of a sunset..,1,3
defactify_train_35036,data/raw/ai_generated/defactify/defactify_train_35036.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A modern transportation building with busses lined up for passengers.,1,2
defactify_train_32103,data/raw/ai_generated/defactify/defactify_train_32103.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,a large body of water with trees in the background,1,3
defactify_train_19403,data/raw/ai_generated/defactify/defactify_train_19403.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,an image of a a plane that is flying in the air,1,5
defactify_train_6067,data/raw/ai_generated/defactify/defactify_train_6067.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A train with passengers is standing on the track while some people are resting in the shade.,1,1
defactify_train_7874,data/raw/ai_generated/defactify/defactify_train_7874.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A couple of motorcycles parked next to each other.,1,2
defactify_train_30717,data/raw/ai_generated/defactify/defactify_train_30717.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,a number of giraffes in a field near trees ,1,3
defactify_train_1678,data/raw/ai_generated/defactify/defactify_train_1678.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,there are two giraffes standing very close to each other,1,4
defactify_train_5152,data/raw/ai_generated/defactify/defactify_train_5152.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A fire hydrant sitting on the side of a street.,1,4
defactify_train_25897,data/raw/ai_generated/defactify/defactify_train_25897.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,a woman sitting on a wooden park bench smiling at the camera,1,1
defactify_train_40390,data/raw/ai_generated/defactify/defactify_train_40390.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,there is a white toilet and a sink in this bathroom ,1,4
defactify_train_23781,data/raw/ai_generated/defactify/defactify_train_23781.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A train traveling down tracks next to a  building.,1,3
defactify_train_30857,data/raw/ai_generated/defactify/defactify_train_30857.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A blue bus driving down a street next to trees.,1,5
defactify_train_13585,data/raw/ai_generated/defactify/defactify_train_13585.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,Two jack o lanterns are outside on a rail.,1,1
